36e38f7e77f733715a546856df5e4659,Professor / Associate professor / Assistant professor,,Netherlands,Physical Sciences,,,,,,,1991-2000,Google Scholar,Web of Science,,,,,,(and also) others,Bibliografic Reference lists,Institutional access,,ResearchGate,,,,E-mail the author,(and also) others,Colleagues (in-/external),Google Scholar,JournalTOCs,,,,,ResearchGate,,,Acrobat Reader,using HTML view,,ReadCube,,,,(and also) others,EndNote,,,,Excel,,,,,,,,,,,,,,,Word,,,,,,,,,EndNote,,,,,,,,,,,,,,ResearchGate,,,,,,,,,,,,,,,,,,,,(and also) others,Science Citation Index,Topical journal (traditional publisher),Topical journal (OA publisher),,,,,,,,,,,,,,,,,,,,,,,,,,Google Scholar Citations,ResearchGate,ORCID,,,,,,,,,,,,,,,,,,,,,Web of Science,,,,,,,,,,,,,Shift to Open Access publishing,Yes,Yes,7V4u8a,English
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web of Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373035915012de066c0fa06fb2537d3a,PhD student,,Netherlands,,,,,Social Sciences & Economics,,,2006-2010,Google Scholar,,,,,,,(and also) others,Jstor,Institutional access,,ResearchGate,,,,,,,,,,,,,ResearchGate,,,Acrobat Reader,,,,,,,,,,SPSS,,,,,,(and also) others,MaxQDA,,,,,,,,,,Word,,,,,,,,,EndNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Topical journal (traditional publisher),,,,,,,,,,,,,,,,,,,,,,,,,,,Google Scholar Citations,ResearchGate,,Academia.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Access Journals,Yes,Yes,7V4u8a,English
37702d46f5ceb708f67c405d8dc3e6f0,Other,Researcher (Junior),Netherlands,,,,Medicine,,,,I haven't published (yet),Google Scholar,,Scopus,,,PubMed,,,,Institutional access,,,,,,,,,,,,,,,,,,Acrobat Reader,,,,,Mendeley,,,,,,Matlab,Excel,,,,,,,,,,,,,,,Word,,,,,,,,,,,,Mendeley,,,,(and also) others,MS Word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Access Publishing,I don't know,I don't know,7V4u8a,English
37c69f5f3df5950f93ca93ee50629783,PhD student,,Netherlands,,,Life Sciences,Medicine,,,,2011-2016,Google Scholar,Web of Science,,,,PubMed,,,,Institutional access,Pay per view on publisher platform,ResearchGate,,,,,,,Google Scholar,,,,,,,,,Acrobat Reader,using HTML view,,,,,,,,R,SPSS,,Excel,,,,,,,,,,,,,,,Word,Google Drive/Docs,,LaTeX,,,,,,EndNote,,,,,,,,,,PubMed Central,,,,,,,,GitHub,,,,,,,,,,,,,,,Journalysis,,,Topical journal (traditional publisher),Topical journal (OA publisher),Megajournal (traditional publisher),Megajournal (OA publisher),,,,,,,,,,,,,,,Wikipedia,,,,,,Twitter,,,Google Scholar Citations,ResearchGate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,7V4u8a,English
37e3a909a4b8443c356784e802970571,Professor / Associate professor / Assistant professor,,Netherlands,,,Life Sciences,,Social Sciences & Economics,,,2001-2005,Google Scholar,,,,,PubMed,,,,Institutional access,,,,Open Access Button,,E-mail the author,,,,JournalTOCs,,,,,,,,Acrobat Reader,,,,,,,,,R,SPSS,,,,,,,,Open Science Framework,,,,,,,,,Word,,,,,,,,,,,,Mendeley,,,,,,,PubMed Central,Institutional repository,bioRxiv,,ResearchGate,,,,,,,,,,,(and also) others,SURFsara,,,,,,,,,,Topical journal (traditional publisher),Topical journal (OA publisher),,Megajournal (OA publisher),,,,,,,,,,,,,,,,,,,,,,,,Google Scholar Citations,ResearchGate,ORCID,,ResearcherID,Profile page at own institution,,,,,,,,,,,,,,,,,,Web of Science,,,,,,,,,,,,,,Yes,Yes,7V4u8a,English
38f9f83e5a34ac2853215a5000b968e3,PhD student,,Netherlands,,,,,Social Sciences & Economics,,,2006-2010,Google Scholar,,,,,,,,,Institutional access,,ResearchGate,,,,E-mail the author,(and also) others,University Libraries,,,,,,,ResearchGate,,,Acrobat Reader,,,,,,,(and also) others,EndNote,,SPSS,,,,,,,,,,,,,,,,,Word,,,,,,,,,EndNote,,,,,,,,,,,,,,ResearchGate,,(and also) others,Personal website,,,,,,,,,,JCR (impact factors),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(and also) others,LinkedIn,Google Scholar Citations,ResearchGate,,Academia.edu,,,,,,,,,,,,,,,,,,,,Web of Science,,,,,,,,,,,,,,Yes,Yes,7V4u8a,English
3950537e005f5f2c3f3205b35d32c1d6,Professor / Associate professor / Assistant professor,,Netherlands,Physical Sciences,Engineering & Technology,,,,,,before 1991,Google Scholar,Web of Science,Scopus,,,,,(and also) others,MathSciNet,Institutional access,,ResearchGate,,,,E-mail the author,(and also) others,Printed Copies From Library (in-/external),,,,,,,ResearchGate,(and also) others,Colleagues (in/-external),Acrobat Reader,,,,,,,,,,,Matlab,Excel,,,,,,,,,,,,,(and also) others,Dropbox,,,,LaTeX,,,,,,,,,,,,,(and also) others,Latex,arXiv,,,,,ResearchGate,,(and also) others,Personal website,,,,,,,,(and also) others,none,,,,,,,,(and also) others,Personal knowledge,Topical journal (traditional publisher),Topical journal (OA publisher),,,,,,,,,,,,,,,,,,,,,,,,,,Google Scholar Citations,ResearchGate,ORCID,,,Profile page at own institution,,,,,,,,,,,,,,,,,,Web of Science,,,,,,,,,,,,,Shift to Open Access publishing,Yes,,7V4u8a,English
,,,,,,,,,,,,,,,,,,,,arXiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the shift from author's own websites to Research Gate,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other networks of that type.,,,,
3b1024f520a8148198dc56abf5e09b46,PhD student,,Netherlands,,,,,,,Arts & Humanities,2011-2016,Google Scholar,Web of Science,,,,PubMed,,,,Institutional access,,,,,,E-mail the author,,,,,,,,,,,,Acrobat Reader,,,,,,,,,,SPSS,,Excel,,,,(and also) others,MaxQDA,,,,,,,,,,Word,,,,,,,,,,,,,,,,(and also) others,Reference Manager,,,,,,,,(and also) others,LinkedIn,,,,,,,,,,,,,,,,,,,Topical journal (traditional publisher),,,,,,,,,,,,,,,,,,,,Wordpress,,,,,(and also) others,LinkedIn,,,,,,Profile page at own institution,,(and also) others,LinkedIn,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Open Access Journals,Yes,I don't know,7V4u8a,English
3be38a4c8e989306daf2dab78e3d46bc,PhD student,,Netherlands,,,Life Sciences,,,,,2011-2016,Google Scholar,,,,,PubMed,,,,Institutional access,,ResearchGate,,Open Access Button,,,,,,,,,,,ResearchGate,,,Acrobat Reader,using HTML view,,,,,,,,,SPSS,,Excel,,,,(and also) others,SAS,,,,,,,,,,Word,,,,,,,,,,,,,,,,(and also) others,Reference Manager,,PubMed Central,,,,ResearchGate,,,,,,,,,,,,,,,,,,,,,,Topical journal (traditional publisher),,Megajournal (traditional publisher),,,,,,,,,,,,,,,,,,,,,,,,,,ResearchGate,,,,Profile page at own institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more specific search engines,I don't know,Yes,7V4u8a,English
3d05808f47cfef3c41dbe575a37361e0,Professor / Associate professor / Assistant professor,,Netherlands,,,,,,,Arts & Humanities,1991-2000,Google Scholar,,,,,,,(and also) others,ATLA religion database,Institutional access,Pay per view on publisher platform,,,,,E-mail the author,,,,,Browzine,,,,,,,Acrobat Reader,using HTML view,iAnnotate,,,,,,,,,,,,,,,,,,,,,,,,,Word,Google Drive/Docs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Topical journal (traditional publisher),,,,,,,,,,,,,,,,,,,,,,,,,(and also) others,Academia.edu,,,,Academia.edu,,Profile page at own institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more digitalization,Yes,Yes,7V4u8a,English
3dd84f83223497a3a5d9e0b3cc17014b,Professor / Associate professor / Assistant professor,,Netherlands,,,,,Social Sciences & Economics,,,before 1991,Google Scholar,,,,,,Paperity,(and also) others,University Library Catalogues (UBVU & Remote),Institutional access,Pay per view on publisher platform,,,,,,(and also) others,Book Stores,Google Scholar,,,,,,,,,,,,,,,,(and also) others,Pen and Paper,,,,,,,,(and also) others,by hand,,,,,,,,,,Word,,,,,,,,,,,,,,,,(and also) others,none,,,,,,,,(and also) others,Journals (closed & open access),,,,,,,,,,,,,,,,,(and also) others,Relevant journals overview,Topical journal (traditional publisher),,,,,,,,,,,,,,,,,,,,,,,,,(and also) others,Blogs,Google Scholar Citations,,,Academia.edu,,,,(and also) others,Institutional staff overviews (department/faculty),,,,,,,,(and also) others,colleagues,,,,,,,,,,,,,,,,,,,Open Access,Yes,I don't know,7V4u8a,English
,,,,,,,,,,,,,,,,,,,,Book store,,,,,,,,,University Libraries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magazines,,,,,,,,,Institutional staff overviews (department/faculty),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Specific journals,,,,,,,,,Borrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lectures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,interviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e142d38d18c932ab58fdd4cae597f27,PhD student,,Netherlands,Physical Sciences,,,,,,,I haven't published (yet),Google Scholar,Web of Science,,,,,,,,,,ResearchGate,,,,E-mail the author,,,Google Scholar,,,,,,ResearchGate,,,Acrobat Reader,,,,,,,,,R,,Matlab,Excel,,,,,,,,,,,,,,,Word,Google Drive/Docs,,,,,,,,EndNote,,,,,,Citavi,,,,,Institutional repository,,,ResearchGate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ResearchGate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I don't know,Yes,7V4u8a,English
3ec9d5fa9040893fdb64ba8fd80a74bc,PhD student,,Netherlands,,,,,Social Sciences & Economics,,,2011-2016,Google Scholar,,,,,PubMed,,,,Institutional access,,ResearchGate,,,,,,,,,,,,,ResearchGate,,,Acrobat Reader,using HTML view,,,,,,,,R,SPSS,,Excel,,,,,,,,,,,Scientific Protocols,,,,Word,Google Drive/Docs,,LaTeX,,,,,,EndNote,,,,,,,,,,,,,,ResearchGate,,,,,,,,,,,(and also) others,,JCR (impact factors),,,,,,,,,Topical journal (traditional publisher),Topical journal (OA publisher),Megajournal (traditional publisher),Megajournal (OA publisher),,,,,,,,,,,,,(and also) others,,,,Wordpress,,,,,,,,ResearchGate,,,,,,,,,,,,,RubriQ,,,,JCR (impact factor),,,,,,,,,,,,,,,,,,,Yes,Yes,7V4u8a,English
3ef77c6f09d29689bb257a10f9499d2d,PhD student,,Netherlands,,,,,Social Sciences & Economics,,,I haven't published (yet),Google Scholar,Web of Science,,Mendeley,WorldCat,,,(and also) others,EBSCOhost,,,ResearchGate,,Open Access Button,,,,,Google Scholar,,,Mendeley,,,ResearchGate,,,Acrobat Reader,,,,,Mendeley,,,,R,SPSS,,,,,,(and also) others,Mplus,,,,,,,,(and also) others,Evernote,Word,Google Drive/Docs,,,,,,,,,,,Mendeley,,,,,,,,,,,,,,,,,,,,,,(and also) others,SURFsara,,DOAJ,,,,SCImago Journal Rank,,,,Topical journal (traditional publisher),,,,,,,,,,,,,,,,,,,,,,,,,,,,ResearchGate,ORCID,Academia.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A stronger emphasis on sharing data,Yes,I don't know,7V4u8a,English
3f67e7d95f6e985369df5720cb4e9755,PhD student,,Netherlands,,,Life Sciences,,,,,I haven't published (yet),Google Scholar,,,,,,,,,Institutional access,,,,,,,,,,,,,,,,,,Acrobat Reader,,,,,,,,,,SPSS,,,,,,,,,,,,,,,(and also) others,,Word,,,,,,,,,,,,,,,,(and also) others,Reference Manager,,,,,,,,(and also) others,Not applicable,,,,,,,,(and also) others,SPSS,,,,,,,,(and also) others,none,,,,,,,,(and also) others,,,,,,,,,(and also) others,Personal website,,,,,,,,(and also) others,none,,,ORCID,,,,,,,,,,,,,,(and also) others,,,,,,,,,(and also) others,,,,,,,,,,,Sharing through social media,Yes,I don't know,7V4u8a,English
3f7dc6ae8ddeb459d1755b07928100ed,Postdoc,,Netherlands,,,,Medicine,Social Sciences & Economics,,,2006-2010,Google Scholar,,,,,PubMed,,(and also) others,PsycInfo,Institutional access,,ResearchGate,,,,E-mail the author,,,Google Scholar,,,,,,,,,Acrobat Reader,using HTML view,,,,,,,,,SPSS,,Excel,,,,(and also) others,Atlas.ti,,,,,,,,,,Word,,,,,,,,,,,,,,,,,,,PubMed Central,Institutional repository,,,ResearchGate,,,,,,,,,,,,,JCR (impact factors),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ResearchGate,,,,Profile page at own institution,,,,,,,,,,,,,,,,,,Web of Science,,,,,,,,,,,,,,Yes,I don't know,7V4u8a,English
40927c40d198861ff8f3ea2b79e029f5,Professor / Associate professor / Assistant professor,,Netherlands,,,,,Social Sciences & Economics,Law,,2001-2005,Google Scholar,Web of Science,,,,,,,,Institutional access,,ResearchGate,,,,,,,Google Scholar,,,,,,ResearchGate,,,Acrobat Reader,,iAnnotate,,,,,,,,SPSS,,Excel,,,,,,,,,,,,,,,Word,,,,,,,,,EndNote,,,,,,,,,,,,,,ResearchGate,,,,,,,,,,,,,JCR (impact factors),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ResearchGate,,,,,,,,,,,,,,,,,JCR (impact factor),,,,,Web of Science,,,,,,,,,,,,,,I don't know,I don't know,7V4u8a,English
41ce30e356a78355b8a52d8abc94c759,Professor / Associate professor / Assistant professor,,Netherlands,,,,,Social Sciences & Economics,,,2001-2005,Google Scholar,Web of Science,,,,,,,,Institutional access,,ResearchGate,,Open Access Button,,E-mail the author,,,Google Scholar,JournalTOCs,,,,,,,,Acrobat Reader,,,,,,,,,,SPSS,,Excel,,,,,,,,,,,,,,,Word,,,,,,,,,,,,,,,,,,,,Institutional repository,,,ResearchGate,,,,,,,,,,,,,JCR (impact factors),,,,,,,,,Topical journal (traditional publisher),,,,,,,,,,,,,,,,,,,,,,,,Twitter,,,Google Scholar Citations,ResearchGate,,,,,,,,,,,,,,,,,,,,,,Web of Science,,,,,,,,,,,,,,Yes,I don't know,7V4u8a,English
420a6bf41a20d8dedf037c46a9842f65,Postdoc,,Netherlands,Physical Sciences,,Life Sciences,Medicine,,,,2011-2016,Google Scholar,,,,,PubMed,,,,Institutional access,,ResearchGate,,,,E-mail the author,,,,,,,,,ResearchGate,,,Acrobat Reader,,,,,,,,,,SPSS,Matlab,Excel,,,,,,,,,,,,,,,Word,,,,,,,,,,,,,,,,(and also) others,Reference Manager,,,,,,ResearchGate,,,,,,,,,,,,,,,,,,,,,,Topical journal (traditional publisher),Topical journal (OA publisher),Megajournal (traditional publisher),,,,,,,,,,,,,,,,,,,,,,,,,,ResearchGate,ORCID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,informing researchers of all options presented here,Yes,Yes,7V4u8a,English
422f8c1ebbd2415dcea635d5f53b9102,PhD student,,Netherlands,,,Life Sciences,Medicine,,,,I haven't published (yet),Google Scholar,,,Mendeley,,PubMed,,,,Institutional access,,,,Open Access Button,,,,,,,,,,,,,,Acrobat Reader,using HTML view,,ReadCube,,Mendeley,,,,,,,,,,,,,,,,,,,,,,Word,,,,,,,,,EndNote,,RefWorks,Mendeley,,,,(and also) others,Reference Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,Topical journal (traditional publisher),Topical journal (OA publisher),,Megajournal (OA publisher),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I don't know,7V4u8a,English
42e0dcd84f7336dcc7eee280d90c8524,Professor / Associate professor / Assistant professor,,Netherlands,,,Life Sciences,,,,,2001-2005,,,,,,PubMed,,,,Institutional access,,,,,,,,,,,,,,,ResearchGate,,,Acrobat Reader,using HTML view,,ReadCube,,,,,,,SPSS,,Excel,,,,,,,,,,,,,,,Word,,,,,,,,,EndNote,,,,,,,,,,,,,,ResearchGate,,,,,,,,,,,,,,,,,,,,,,Topical journal (traditional publisher),Topical journal (OA publisher),,Megajournal (OA publisher),,,,,,,,,,,,,,,,,,,,,,,,,ResearchGate,,,,,,,,,,,,,,,,,JCR (impact factor),,,,PLoS article level metrics,Web of Science,,,,,,,,,,,,,,Yes,Yes,7V4u8a,English
4329a2f291a795c0c2e9a5c9302d1cf8,Professor / Associate professor / Assistant professor,,Netherlands,,,,Medicine,,,,before 1991,,,,,,PubMed,,,,Institutional access,,ResearchGate,,,,,,,,,,,,,,,,Acrobat Reader,,,,,,,,,,,,,,,,,,,,,,,,,,,Word,,,,,,,,,,,,,,,,,,,PubMed Central,Institutional repository,,,ResearchGate,,,,,,,,,,,,,,,,,,,,,,Topical journal (traditional publisher),Topical journal (OA publisher),Megajournal (traditional publisher),Megajournal (OA publisher),,,,,,,,,,,,,,,,,,,,,,,,,ResearchGate,,Academia.edu,,Profile page at own institution,,,,,,,,,,,,,,,,,,Web of Science,,,,,,,,,,,,,,Yes,Yes,7V4u8a,English
4346501020b62b0081c6cdbe461671d5,PhD student,,Netherlands,,,,,Social Sciences & Economics,,,2006-2010,Google Scholar,Web of Science,,Mendeley,WorldCat,,,,,Institutional access,,ResearchGate,,,,,,,Google Scholar,JournalTOCs,,,,Sparrho,,(and also) others,,Acrobat Reader,,iAnnotate,,,,Hypothes.is,,,,,,,,ROpenSci,DHbox,,,Open Science Framework,,,,Benchfly,,,,,Word,Google Drive/Docs,Authorea,LaTeX,Scrivener,,,,,EndNote,,,,,,,,,,,,,,,,,,GitHub,Figshare,,,,Pangaea,,,,JCR (impact factors),DOAJ,,,,,,,,,,,,Data journal,,,,,Speakerdeck,,,,,,,,,,,,,,Pint of Science,,,,Google Scholar Citations,ResearchGate,ORCID,Academia.edu,,Profile page at own institution,,,,Peerage of Science,,,,PaperCritic,,,,,JCR (impact factor),Altmetric,,,,,,,,,,,,,,,,,,,,7V4u8a,English
4354aa20ec6b58a8aeec73fc99fc3c14,Professor / Associate professor / Assistant professor,,Netherlands,Physical Sciences,,,,,,,before 1991,,Web of Science,,,,,,(and also) others,Specific journals,Institutional access,,,,,,,,,,,,,,,ResearchGate,(and also) others,Newsletters from specific journals,,,,ReadCube,,,,(and also) others,Preview (Mac OS),,,,Excel,,,,(and also) others,Custom programs,,,,,,,,(and also) others,iCloud,Word,,,,,,,(and also) others,Pages (Mac OS),,,,,,,,(and also) others,I hate reference managers. They cause my coworkers not to think anymore about what they cite and how to structure it. And they cause many compatibility issues. They are a pest.,,,,,,,,(and also) others,Journals (closed & open access),,,,,,,,(and also) others,Suplementary material in journal article,,,,,,,,(and also) others,Reputation,Topical journal (traditional publisher),,,,,,,(and also) others,Journal (Reputable Open Access),,,,,,,,,,,,,,,,Twitter,,,,ResearchGate,ORCID,,ResearcherID,,,,,,,,,,,,,,,,,,,Web of Science,,,,,,,,,,,,,1) First Open Access pest will continue to explosively grow,No,I don't know,7V4u8a,English
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2) Then,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,we will all be shocked about the mess,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discuss how this was possible,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,try (but fail) to find those to blame,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3) Return to pay for quality system instead of pay for publishing-no-matter-how-bad,,,,
43708cc78b5521a171e6adcda48948b7,Professor / Associate professor / Assistant professor,,Netherlands,,,,,Social Sciences & Economics,,,2006-2010,Google Scholar,Web of Science,,,,PubMed,,,,Institutional access,,ResearchGate,,,,E-mail the author,,,,,,,,,ResearchGate,,,Acrobat Reader,using HTML view,,,,,,,,,SPSS,Matlab,Excel,,,,(and also) others,NVivo,,,,,,,,,,Word,,,,,,,,,EndNote,,,,,,,,,,,,,,ResearchGate,,,,,,,,,,,,,,,,,,,,,,Topical journal (traditional publisher),,,,,,,,,,,,,,,,,,,,,,,,,,,,ResearchGate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7V4u8a,English
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlas.ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438752eaa55444baec1bb8fcac8dc2cc,PhD student,,Netherlands,,,,,Social Sciences & Economics,,,2011-2016,Google Scholar,Web of Science,Scopus,,,PubMed,,,,Institutional access,,,,,,,,,,,,,,,ResearchGate,(and also) others,e-mail alert (Pubmed),Acrobat Reader,,,,,Mendeley,,,,R,SPSS,,,,,,(and also) others,Stata,,,,,,,,(and also) others,,Word,,,,,,,,,,,,Mendeley,,,,,,,,,,,ResearchGate,,,,,,,,,,,(and also) others,none,,,,,,,,(and also) others,none,Topical journal (traditional publisher),Topical journal (OA publisher),Megajournal (traditional publisher),Megajournal (OA publisher),,,,,,,,,,,,,(and also) others,none,,,,,,,Twitter,,,Google Scholar Citations,ResearchGate,ORCID,,,,,,,,,,,,,,(and also) others,none,,,,,PLoS article level metrics,,,,,,,,,,,,,,Open Access,Yes,I don't know,7V4u8a,English
43d9cf0d5f44fe4d7541309bf1418cc6,PhD student,,Netherlands,,,Life Sciences,,,,,2011-2016,Google Scholar,Web of Science,,,,PubMed,,,,Institutional access,,ResearchGate,,,,E-mail the author,,,,,,,,,ResearchGate,,,Acrobat Reader,,,,,,,,,,SPSS,,Excel,,,,,,,,,,,,,(and also) others,Dropbox,Word,,,,,,,,,,,,,Papers,,,,,,PubMed Central,,,,,,(and also) others,,,,,,,,,(and also) others,Encrypted files,,,,,,,,(and also) others,Consulting peers (colleagues/supervisor/promotor),,Topical journal (OA publisher),,,,,,,,,,,,,,,,,,,Wordpress,,,,Twitter,,,,ResearchGate,ORCID,,,Profile page at own institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more low key,Yes,Yes,7V4u8a,English
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,directed at the bigger public,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more interesting,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lively presentations,,,,
446b9808a727feb5e914364e80923efc,PhD student,,Netherlands,,,Life Sciences,,,,,2011-2016,Google Scholar,,,,,PubMed,,,,Institutional access,,,,,,,,,,,,,,,,,,Acrobat Reader,,,,,,,,,,SPSS,,Excel,,,,,,,,,,,,,,,Word,,,,,,,,,EndNote,,RefWorks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ResearchGate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I don't know,7V4u8a,English
