#;What is your research role?;Please fill in your research role [anonymized];What is the country of your current (or last) affiliation? [anonymized, cleaned];Physical Sciences;Engineering & Technology;Life Sciences;Medicine;Social Sciences & Economics;Law;Arts & Humanities;From which year dates your first scholarly publication?;Google Scholar;Web of Science;Scopus;Mendeley;WorldCat;PubMed;Paperity;(and also) others;Please specify the other tool(s) that you use for searching literature / data etc. (separated with comma's);Institutional access;Pay per view on publisher platform;ResearchGate;Research4Life;Open Access Button;Deepdyve;E-mail the author;(and also) others2;Please specify the other tool(s)/way(s) that you use to get access to literature (separated with comma's);Google Scholar3;JournalTOCs;Browzine;Mendeley4;F1000 Prime;Sparrho;ResearchGate5;(and also) others6;Please specify the other tool(s) that you use to get alerts / recommendations (separated with comma's);Acrobat Reader;using HTML view;iAnnotate;ReadCube;UtopiaDocs;Mendeley7;Hypothes.is;(and also) others8;Please specify the other tool(s) that you use to read / view / annotate(separated with comma's);R;SPSS;Matlab;Excel;iPython Notebook;ROpenSci;DHbox;(and also) others9;Please specify the other tool(s) that you use to analyze data / texts etc. (separated with comma's);Open Science Framework;myExperiment;BenchLing;Protocols.io;Benchfly;Scientific Protocols;Protocol Online;(and also) others10;Please specify the other tool(s) that you use to share notebooks / protocols / workflows (separated with comma's);Word;Google Drive/Docs;Authorea;LaTeX;Scrivener;Overleaf (=WriteLaTeX);Scalar;(and also) others11;Please specify the other tool(s) that you use to write / prepare your manuscript (separated with comma's);EndNote;Zotero;RefWorks;Mendeley12;Papers;REfME;Citavi;(and also) others13;Please specify the other tool(s) that you use for reference management (separated with comma's);arXiv;PubMed Central;Institutional repository;bioRxiv;I share working papers;ResearchGate14;SSRN;(and also) others15;Please specify the other tool(s) that you use to archive/share publications (separated with comma's);GitHub;Figshare;Zenodo;Dryad;Dataverse;Pangaea;BitBucket;(and also) others16;"Please specify the other tool(s) that you use to archive/share data &amp; code (separated with comma's)";JCR (impact factors);DOAJ;Scopus17;Sherpa Romeo;QOAM;SCImago Journal Rank;Journalysis;(and also) others18;Please specify the other tool(s) that you use to decide which journal to submit your manuscript to (separated with comma's);Topical journal (traditional publisher);Topical journal (OA publisher);Megajournal (traditional publisher);Megajournal (OA publisher);Data journal;Winnower;F1000Research;(and also) others19;Please specify the other tool(s) that you use to publish (separated with comma's);Speakerdeck;Slideshare;F1000Posters;ScienceOpen Posters;Figshare20;Zenodo21;Vimeo;(and also) others22;"Please specify the other tool(s) that you use to archive/share posters &amp; presentations (separated with comma's)";Wikipedia;ResearchBlogging.org;Wordpress;Kudos;FameLab;Pint of Science;Twitter;(and also) others23;Please specify the other tool(s) that you use to tell about your research outside academia (separated with comma's);Google Scholar Citations;ResearchGate24;ORCID;Academia.edu;ResearcherID;Profile page at own institution;My Science Work;(and also) others25;Please specify the other researcher profile(s)  you use (separated with comma's);Peerage of Science;Publons;PubMed Commons;PubPeer;PaperCritic;RubriQ;Academic Karma;(and also) others26;Please specify the other tool(s) that you use for peer review beyond that organized by journals (please separate with comma's);JCR (impact factor);Altmetric;Scopus27;ImpactStory;PLoS article level metrics;Web of Science28;Harzing Publish or Perish;(and also) others29;Please specify the other tool(s) that you use to measure impact (separated with comma's);Language-specific tools 1;Language-specific tools 2;Language-specific tools 3;Language-specific tools 4;Language-specific tools 5;Language-specific tools 6;Language-specific tools 7;Language-specific tools other;Language-specific tools specify other;What do you think will be the most important development in scholarly communication in the coming years?;Do you support the goal of Open Access?;Do you support the goals of Open Science?;source [cleaned];Language
21ed437edbde22c96a1e6fa4da1dacca;PhD student;;Netherlands;;;;;Social Sciences & Economics;;;2011-2016;Google Scholar;Web of Science;;;;;;(and also) others;www.psychinfo.com;Institutional access;;ResearchGate;;Open Access Button;;E-mail the author;(and also) others;filesharing sites;;;;;;;;;;Acrobat Reader;using HTML view;;;;;;(and also) others;Endnote;R;SPSS;;Excel;;;;;;;;;;;;;;;Word;Google Drive/Docs;;;;;;;;EndNote;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Topical journal (traditional publisher);;Megajournal (traditional publisher);;;;;;;;;;;;;;;;;;;;;;;;;;ResearchGate;ORCID;;ResearcherID;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;beter ways to work with colleagues;Yes;No;7V4u8a;English
22662f76ac04e660e3508a5ce4521560;Professor / Associate professor / Assistant professor;;Netherlands;;;;Medicine;;;;2001-2005;Google Scholar;;;Mendeley;;PubMed;;;;Institutional access;;ResearchGate;;;;E-mail the author;;;Google Scholar;;;Mendeley;;;ResearchGate;;;Acrobat Reader;;;;;Mendeley;;;;;SPSS;;Excel;;;;(and also) others;Prism;;;;;;Scientific Protocols;;;;Word;Google Drive/Docs;;;;;;;;;;;Mendeley;;;;;;;PubMed Central;;;;ResearchGate;;;;;;;;;;;;;;;Scopus;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);Megajournal (traditional publisher);Megajournal (OA publisher);;;;;;;Slideshare;;;;;;;;;;;;;;;;;Google Scholar Citations;ResearchGate;ORCID;;;Profile page at own institution;;;;;;;;;;;;;JCR (impact factor);;Scopus;;;Web of Science;;;;;;;;;;;;;;Yes;Yes;7V4u8a;English
234ca4baf6d91acc5f053e71b2488ead;Professor / Associate professor / Assistant professor;;Netherlands;;;;;Social Sciences & Economics;;;2001-2005;Google Scholar;Web of Science;Scopus;;;PubMed;;(and also) others;"jstor; specific journals";Institutional access;;;;;;;;;;;;;;;;;;Acrobat Reader;;;;;Mendeley;;;;;;;Excel;;;;(and also) others;"atlas.ti; maxqda";;;;;;;;;;Word;Google Drive/Docs;;;;;;;;EndNote;;;Mendeley;;;;;;;;;;;ResearchGate;;;;;;;;;;;;;JCR (impact factors);;Scopus;;;;;;;Topical journal (traditional publisher);;Megajournal (traditional publisher);;;;;;;;;;;;;;;;;;;;;;;;;Google Scholar Citations;ResearchGate;;;;;;;;;;;;;;;;;JCR (impact factor);;Scopus;;;;;;;;;;;;;;;;;Yes;Yes;7V4u8a;English
242670cc66b4148729b1fd3ddb267d12;PhD student;;Netherlands;;;;;Social Sciences & Economics;;;I haven't published (yet);Google Scholar;Web of Science;;;;PubMed;;(and also) others;ERIC;Institutional access;;ResearchGate;;;;;;;;;;;;;;;;Acrobat Reader;;;;;;;;;;SPSS;;Excel;;;;(and also) others;Atlas.ti;;;;;;;;;;Word;Google Drive/Docs;;;;;;;;EndNote;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ResearchGate;ORCID;Academia.edu;;Profile page at own institution;;;;;;;;;;;;;JCR (impact factor);;;;;Web of Science;;;;;;;;;;;;;;Yes;Yes;7V4u8a;English
246199064e39628716013109d97b2aa4;Postdoc;;Netherlands;Physical Sciences;;Life Sciences;;;;;2011-2016;Google Scholar;;;;;PubMed;;;;Institutional access;;ResearchGate;;Open Access Button;;E-mail the author;;;Google Scholar;;;;F1000 Prime;;;;;Acrobat Reader;;;;;Mendeley;;;;R;;Matlab;Excel;;ROpenSci;;;;;;;;;;;;;Word;;;LaTeX;;;;;;;;;Mendeley;;;;;;;PubMed Central;;;;ResearchGate;;;;GitHub;;;;;;;;;;;;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);;Megajournal (OA publisher);;;;;;;;;;;;;;;;;;;;;;;;Google Scholar Citations;ResearchGate;ORCID;;ResearcherID;;;;;;;;;;;;;;JCR (impact factor);;Scopus;;;Web of Science;;;;;;;;;;;;;Open-source alternatives;Yes;Yes;7V4u8a;English
2481de3328511670dbf67238d85cc0b3;Professor / Associate professor / Assistant professor;;Netherlands;Physical Sciences;;;;;;;before 1991;Google Scholar;;;;;PubMed;;;;Institutional access;;ResearchGate;;;;E-mail the author;;;;JournalTOCs;;;;;;;;Acrobat Reader;;;;;;;;;;;;;;;;;;;;;;;;;(and also) others;onenote, word;Word;;;;;;;(and also) others;word perfect;;;;;;;;(and also) others;none;;;;;;;;(and also) others;save pdfs;;;;;;;;;;;;;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);;;;;;;;;;;;;;;;;;;;;;;;;;Google Scholar Citations;ResearchGate;ORCID;;;;;(and also) others;personal website;;;;;;;;;;;;;;;Web of Science;;;;;;;;;;;;;open access publishing;I don't know;I don't know;7V4u8a;English
25255f1af4dcd27e672f24b1e212d3b4;Professor / Associate professor / Assistant professor;;Netherlands;;;;Medicine;;;;before 1991;Google Scholar;Web of Science;;;;PubMed;;(and also) others;;Institutional access;;;;;;;(and also) others;;;;;;;;;(and also) others;;Acrobat Reader;;;;;;;(and also) others;;;SPSS;;;;;;;;;;;;;;;(and also) others;;Word;Google Drive/Docs;;;;;;;;EndNote;;;;;REfME;;;;;;;;I share working papers;;;;;;;;;;;;(and also) others;;JCR (impact factors);;;;;;;;;Topical journal (traditional publisher);;;;;;;;;;;;;;;;(and also) others;;;;;;;;;(and also) others;;;;;;;;;(and also) others;;;;;;;;;(and also) others;;JCR (impact factor);;;;;;;;;;;;;;;;;;;Yes;Yes;7V4u8a;English
253e0d32ccaafef3dfa691d8c1026376;PhD student;;Netherlands;;;Life Sciences;;;;;I haven't published (yet);Google Scholar;;;Mendeley;;PubMed;;(and also) others;Embase, SportDiscus;Institutional access;Pay per view on publisher platform;;;Open Access Button;;E-mail the author;;;;;;;;;;(and also) others;PubMed;Acrobat Reader;;;;;Mendeley;;;;;SPSS;;Excel;;;;(and also) others;Ariadne;;;;;;;;(and also) others;Don't use any tools;Word;;;;;;;;;;;;Mendeley;;;;(and also) others;Reference manager;;PubMed Central;;;;;;;;;;;;;;;(and also) others;Tools from the institution;;;;;;;;(and also) others;Tools from institution;Topical journal (traditional publisher);Topical journal (OA publisher);;;;;;;;;;;;;;;;;;;;;;;;;;Google Scholar Citations;;;;;;;;;;;;;;;;;;JCR (impact factor);;;;;;;;;;;;;;;;;;-;I don't know;I don't know;7V4u8a;English
2541a89e9d562c69097ea2814530f55c;PhD student;;Netherlands;;;Life Sciences;;;;;2011-2016;Google Scholar;;;Mendeley;;PubMed;;;;Institutional access;;;;Open Access Button;;;;;;;;Mendeley;;;;(and also) others;PubMed, NCBI;Acrobat Reader;using HTML view;iAnnotate;;;Mendeley;;;;;SPSS;;Excel;;;;;;;;;;;;;;;Word;Google Drive/Docs;;;;;;;;;;;Mendeley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);;;;;;;;;;;;;;;;;;;;;;;;;;;;;Academia.edu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"More open sharing of publications, but also posters & presentations; and other forms of peer review";Yes;I don't know;7V4u8a;English
25be960193d551d95d11c3ddfef7b8f6;PhD student;;Netherlands;;;Life Sciences;;;;;I haven't published (yet);Google Scholar;Web of Science;;Mendeley;WorldCat;PubMed;;;;Institutional access;;;;;;;;;;;;;;;;;;Acrobat Reader;using HTML view;;;;Mendeley;;;;;;;Excel;;;;(and also) others;Max QDA;;;;;;;;(and also) others;Basecamp;Word;;;;;;;;;;;;Mendeley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);;;;;;;;;;;;;;;;;;;;;;;;;;;ResearchGate;;;;;;;;;;;;;;;;;JCR (impact factor);;;;;;;;;;;;;;;;;;Open access journals;Yes;I don't know;7V4u8a;English
273a87d9f60bc4bb22fed3aa041b6d74;Other;Laboratorium technician;Netherlands;;;Life Sciences;;;;;I haven't published (yet);Google Scholar;Web of Science;;;;;;;;Institutional access;;;;;;;;;;;;;;;;;;Acrobat Reader;;;;;Mendeley;;;;R;;;Excel;;;;;;;;;;;;;;;Word;;;;;;;;;;;;Mendeley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Social/scientific media;Yes;Yes;7V4u8a;English
275879d633601ade3995a3eb284b9028;Professor / Associate professor / Assistant professor;;Netherlands;;;;;;Law;;1991-2000;Google Scholar;;;;;;;(and also) others;"kluwer navigator; rechtsorde; picarta; hein online; legifrance, SUDOC";Institutional access;;;;Open Access Button;;;(and also) others;communications spread by author itself or available on his/her site;;;;;;;;;;Acrobat Reader;using HTML view;;;;;;;;;;;Excel;;;;;;;;;;;;;;;Word;;;;;;;;;;;;;;;;;;;;Institutional repository;;;;;;;;;;;;;;;;;;;;;;;(and also) others;;Topical journal (traditional publisher);;;;;;;;;;;;;;;;(and also) others;;;;;;;;;;;;;;;;Profile page at own institution;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;I don't know;Yes;7V4u8a;English
27d04e4152d294b9fd18452b637c3383;Professor / Associate professor / Assistant professor;;Netherlands;;;;;Social Sciences & Economics;;;before 1991;Google Scholar;;;;;;;(and also) others;Library search functions;Institutional access;Pay per view on publisher platform;;;;;;;;;;;;;;;(and also) others;ERN;Acrobat Reader;using HTML view;;;;;;;;;;;Excel;;;;(and also) others;Stata;;;;;;;;;;Word;;;;;;;;;;;;;;;;;;;;Institutional repository;;;;;;;;;;;;;;;;JCR (impact factors);;;;;;;;;Topical journal (traditional publisher);;;;;;;;;;;;;;;;;;;;;;;;;;;Google Scholar Citations;;;;;;;;;;;;;;;;;;JCR (impact factor);;;;;;;;;;;;;;;;;;More emphasis on replication;Yes;Yes;7V4u8a;English
28eaf4fe8aca57667594eb5bc8347ddd;Professor / Associate professor / Assistant professor;;Netherlands;;;Life Sciences;;;;;1991-2000;Google Scholar;;;;;PubMed;;;;Institutional access;;ResearchGate;;;;;;;Google Scholar;JournalTOCs;;;;;ResearchGate;;;Acrobat Reader;;;;;;;(and also) others;papers;;SPSS;Matlab;Excel;;;;(and also) others;custom written scripts in Igor, ImageJ and others ;;;;;;;;(and also) others;MS word, excel;Word;;;;;;;;;;;;;Papers;;;;;;;;;;ResearchGate;;(and also) others;frontiers;GitHub;;;Dryad;;;;;;;;;;;;;(and also) others;web of science;Topical journal (traditional publisher);Topical journal (OA publisher);;Megajournal (OA publisher);;;;;;;;;;;;;;;;;Wordpress;;;;;;;Google Scholar Citations;ResearchGate;;;;;;;;;;;;;;;;;;;;;;Web of Science;;(and also) others;google scholar (citations);;;;;;;;;;open access without print, fast publication rate (2 to 3 weeks following submission, see eLife);Yes;I don't know;7V4u8a;English
291856e56bfc790878f6e6e299774c33;PhD student;;Netherlands;;;;;Social Sciences & Economics;;;2011-2016;Google Scholar;;;;;;;;;Institutional access;;ResearchGate;;;;;;;Google Scholar;;;;;;ResearchGate;;;Acrobat Reader;using HTML view;;;;;;;;;SPSS;;Excel;;;;(and also) others;SAS;;;;;;;;;;Word;Google Drive/Docs;;;;;;;;;;;;;;;;;;;;;;ResearchGate;;(and also) others;Personal webpage on department website;;;;;;;;(and also) others;Dropbox;;;;;;;;;;Topical journal (traditional publisher);;;;;;;;;;;;;;;;(and also) others;Powerpoint;;;;;;;;;;Google Scholar Citations;ResearchGate;;;;;;;;;;;;;;;;;JCR (impact factor);;;;;;;;;;;;;;;;;;(Open access) sharing on internet;Yes;Yes;7V4u8a;English
294ee98b73a19001d743dda70649b52e;PhD student;;Netherlands;;;;;Social Sciences & Economics;;;2011-2016;Google Scholar;Web of Science;Scopus;Mendeley;;PubMed;;(and also) others;Picarta;Institutional access;;ResearchGate;;Open Access Button;;E-mail the author;;;Google Scholar;;;Mendeley;;;ResearchGate;(and also) others;Linkedin, Facebook, Twitter and recommendations from indexing sites;Acrobat Reader;using HTML view;;;;Mendeley;;;;;SPSS;;Excel;;;;(and also) others;"Comprehensive Meta-analysis
STATA";;;;;;;;;;Word;Google Drive/Docs;;;;;;;;EndNote;;;Mendeley;;;;;;;;;;;ResearchGate;;(and also) others;LinkedIn, Facebook, Personal Homepage;;;;;;;;;;;DOAJ;;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);Megajournal (traditional publisher);Megajournal (OA publisher);;;;;;;;;;;;;(and also) others;Researchgate, LinkedIn, Personal Homepage;;;Wordpress;;;;;(and also) others;LinkedIn;Google Scholar Citations;ResearchGate;ORCID;Academia.edu;ResearcherID;Profile page at own institution;;(and also) others;Personal Homepage;;;;;;;;;;;;;;;Web of Science;;;;;;;;;;;;;Mandatory open access and mandatory pre-registration of randomised controlled trials and systematic reviews/meta-analyses;Yes;Yes;7V4u8a;English
297569c385a0cdbdbfa2133b2fe9a266;Professor / Associate professor / Assistant professor;;Netherlands;;;;;Social Sciences & Economics;;;1991-2000;Google Scholar;Web of Science;;;;;;;;;;ResearchGate;;;;E-mail the author;;;Google Scholar;;;;;;ResearchGate;;;Acrobat Reader;;;;;;;;;;SPSS;;Excel;;;;(and also) others;"Atlasti
Ucinet";;;;;;;;;;Word;Google Drive/Docs;;;;;;;;EndNote;;;;;;;;;;;;;;ResearchGate;;(and also) others;Dare Vu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google Scholar Citations;ResearchGate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;Yes;7V4u8a;English
2a9a9e8fd7dbc1c65e36b7b967ad6f21;Professor / Associate professor / Assistant professor;;Netherlands;;;;;Social Sciences & Economics;;;2006-2010;Google Scholar;;;;;;;;;Institutional access;;;;;;;;;Google Scholar;;;;;;;;;Acrobat Reader;;;;;;;(and also) others;"Endnote
Reference manager";;;;;;;;(and also) others;"Stata
Mplus";;;;;;;;;;Word;;;;;;;;;EndNote;;RefWorks;;;;;;;;;Institutional repository;;;;;(and also) others;"Academia.edu
My own website";;;;;;;;(and also) others;My own website;JCR (impact factors);;;;;;;;;Topical journal (traditional publisher);;;;;;;;;;;;;;;;(and also) others;academia.edu;;;;;;;;;;Google Scholar Citations;;;Academia.edu;;;;;;;;;;;;;;;;;;;;;;(and also) others;scholar.google.com;;;;;;;;;;Open access;Yes;Yes;7V4u8a;English
2a9c1199eef80ae85d460e3584b43d10;PhD student;;Netherlands;;;;;Social Sciences & Economics;;;I haven't published (yet);Google Scholar;Web of Science;;;;PubMed;;;;Institutional access;;ResearchGate;;Open Access Button;;;;;Google Scholar;;;;;;;;;Acrobat Reader;using HTML view;;;;;;;;;SPSS;;;;;;;;;;;;;;;;;Word;;;;;;;;;;;;;;;;(and also) others;Reference Manager;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Twitter;;;Google Scholar Citations;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;7V4u8a;English
2abac2301d7e34fbff92090e615d3f3d;Librarian;;Netherlands;;Engineering & Technology;;;;;;2011-2016;Google Scholar;;;;;;;;;Institutional access;;;;;;;;;Google Scholar;;;Mendeley;;;;;;;;;;;;;(and also) others;OneNote;R;;;Excel;;;;(and also) others;OpenRefine;;;;;;;;;;Word;;;;;;;;;;Zotero;;Mendeley;;;;;;;;Institutional repository;;;;;(and also) others;Zenodo and Figshare;;;Zenodo;;;;;;;;DOAJ;;Sherpa Romeo;QOAM;;;;;;;;Megajournal (OA publisher);;;;;;;Slideshare;;;;Zenodo;Vimeo;;;Wikipedia;;;;;;Twitter;(and also) others;My Mendeley Group;Google Scholar Citations;ResearchGate;ORCID;;ResearcherID;;;;;;Publons;;;;;;;;JCR (impact factor);Altmetric;;ImpactStory;;Web of Science;;;;;;;;;;;;;;Yes;Yes;7V4u8a;English
2bf28975d7c2ef4d0c0f5d14bfc41daf;PhD student;;Netherlands;;;;Medicine;;;;2011-2016;Google Scholar;Web of Science;;;;PubMed;;;;Institutional access;;ResearchGate;;;;;;;Google Scholar;;;;;;;;;Acrobat Reader;;;;;;;;;R;SPSS;;Excel;;;;(and also) others;MLwin;;;;;;;;(and also) others;noen;Word;;;;;;;;;;;;;;;;(and also) others;reference manager;;;;;;;;;;;;;;;;;;;;;;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);;Megajournal (OA publisher);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;7V4u8a;English
2cd3047a8918c2026722bbd0b8790ad6;PhD student;;Netherlands;;;;Medicine;;;;2011-2016;Google Scholar;;;;;PubMed;;(and also) others;Cochrane, EMBASE, PEDro;Institutional access;;;;Open Access Button;;;;;;;;;;;;;;Acrobat Reader;using HTML view;;;;;;;;;SPSS;;;;;;(and also) others;RevMan;;;;;;;;;;Word;;;;;;;;;;;;;;;;(and also) others;RefMan;;;;;;;;;;;;;;;;;;;JCR (impact factors);;;;;;;;;;Topical journal (OA publisher);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(and also) others;Linked'in;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;Yes;I don't know;7V4u8a;English
2e82d9f7336cecaa8138b725606df3af;Postdoc;;Netherlands;;;Life Sciences;;Social Sciences & Economics;;;2006-2010;Google Scholar;Web of Science;Scopus;Mendeley;;PubMed;;;;Institutional access;;ResearchGate;;Open Access Button;;E-mail the author;;;Google Scholar;JournalTOCs;;;;;;(and also) others;Pubmed;Acrobat Reader;;;ReadCube;;Mendeley;;;;;SPSS;Matlab;Excel;;;;;;;;;;;;;(and also) others;GitHub;Word;;;;;;;;;EndNote;;;;;;;;;;;;;;;;;;;;;;;;;;;JCR (impact factors);;Scopus;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);;Megajournal (OA publisher);;;;;;;;;;;;;;;;ResearchBlogging.org;;;;;Twitter;;;Google Scholar Citations;ResearchGate;ORCID;;ResearcherID;;;;;;;;;;;;;;JCR (impact factor);;Scopus;;;Web of Science;;;;;;;;;;;;;Open Access, data sharing and research blogging;Yes;Yes;7V4u8a;English
2ecdf775e7598b9f3248138915a61115;PhD student;;Netherlands;;;;;Social Sciences & Economics;;;I haven't published (yet);Google Scholar;;;Mendeley;;;;;;Institutional access;;ResearchGate;;Open Access Button;;E-mail the author;;;;;;Mendeley;;;ResearchGate;(and also) others;Feedly.com;Acrobat Reader;;;;;Mendeley;;;;R;;;;;;;(and also) others;Python;;;;;;;;;;Word;;;LaTeX;;;;;;;;;Mendeley;;;;;;;;;;;ResearchGate;;;;GitHub;;;;Dataverse;;;;;;;;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);Megajournal (traditional publisher);;;;;;;;;;;;;;;;;;Wordpress;;;;;;;;ResearchGate;;Academia.edu;;Profile page at own institution;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;interactive journal articles online;Yes;Yes;7V4u8a;English
2f5e47529494bb09e6c648cec663e2d5;Professor / Associate professor / Assistant professor;;Netherlands;;;Life Sciences;;;;Arts & Humanities;before 1991;;;;;;;;;;Institutional access;;;;;;;(and also) others;bibliography history of science via HSS website;;;;;;;;;;Acrobat Reader;using HTML view;;;;;;;;;;;;;;;;;;;;;;;;;;Word;;;;;;;;;;;;;;;;;;;;;;I share working papers;;;;;;;;;;;;;;;;;;;;;(and also) others;scholarly knowledge;Topical journal (traditional publisher);;;;;;;(and also) others;can't say now;;;;;;;;;;;;;;;;;;;;ResearchGate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no idea;I don't know;I don't know;7V4u8a;English
2fa98c5e4b24a57a83c2a72d82f52e01;Professor / Associate professor / Assistant professor;;Netherlands;;;;;Social Sciences & Economics;Law;;1991-2000;Google Scholar;;;;;;;(and also) others;"www.officielebekendmakingen.nl (parliament, law database)
www.statengeneraaldigitaal.nl (history of law)
kluwernavigator (law database)
sites met DUO-data (free / public / educational data)
VU library";Institutional access;;;;Open Access Button;;;(and also) others;don't understand the question;;;;;;;;(and also) others;a lot of newsbulletins via e-mail;Acrobat Reader;using HTML view;;;;;;(and also) others;word;;SPSS;;Excel;;;;(and also) others;word;;;;;;;;(and also) others;dropbox;Word;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(and also) others;dropbox;;;;;;;;;;;;;;;;;(and also) others;;;;;;;;;(and also) others;own network / database;;;;;;;;(and also) others;"linkedIn
specific magazines, blogs";;;;;;Profile page at own institution;;(and also) others;linkedIn, own website;;;;;;;;;;;;;;;;;;;;;;;;;;;;open access publications;Yes;Yes;7V4u8a;English
30a94f76c2431c0753b5f9d19e9d8abe;PhD student;;Netherlands;;;;Medicine;;;;2011-2016;Google Scholar;Web of Science;;Mendeley;;PubMed;;;;Institutional access;;ResearchGate;;;;E-mail the author;;;;;;;;;ResearchGate;(and also) others;Pubmed;Acrobat Reader;using HTML view;;;;Mendeley;;;;R;SPSS;;Excel;;;;;;;;;;;;;;;Word;;;;;;;;;;;;Mendeley;;;;;;;PubMed Central;Institutional repository;;;ResearchGate;;;;;;;;;;;;;;;;;;;;;;Topical journal (traditional publisher);Topical journal (OA publisher);Megajournal (traditional publisher);Megajournal (OA publisher);;;;;;;;;;;;;;;;;;;;;;;;;ResearchGate;ORCID;;;;;(and also) others;linkedIn;;;;;;;;;;;;;;;Web of Science;;;;;;;;;;;;;open access;Yes;I don't know;7V4u8a;English
30c414d7043293706050c21d6d6af4e6;PhD student;;Netherlands;;;;Medicine;;;;2011-2016;Google Scholar;;;;;PubMed;;;;Institutional access;;;;;;;;;;;;;;;;;;;;;;;Mendeley;;;;;SPSS;Matlab;Excel;;;;;;;;;;;;;;;Word;;;;;;;;;;;;Mendeley;;;;;;;;;;;;;;;;;;;;;;;;JCR (impact factors);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JCR (impact factor);;;;;;;;;;;;;;;;;;More open acces journals;Yes;Yes;7V4u8a;English
322cd9ed47eef39357b0a94df7d42809;PhD student;;Netherlands;;Engineering & Technology;;;;;Arts & Humanities;2011-2016;Google Scholar;;;;;;;(and also) others;rss reader with feeds from all relevant journals;Institutional access;;ResearchGate;;;;;(and also) others;academia.edu;Google Scholar;;;;;;ResearchGate;;;Acrobat Reader;;;;;;;;;;;;;iPython Notebook;;;(and also) others;python;;;;;;;;(and also) others;github;;Google Drive/Docs;;LaTeX;;Overleaf (=WriteLaTeX);;;;;;;;;;;(and also) others;bibdesk;arXiv;;Institutional repository;;;ResearchGate;;(and also) others;my own WordPress website;GitHub;;;;;;;;;;;;;;;;;;Topical journal (traditional publisher);;;;;;;(and also) others;Relevant conferences;;;;;;;;(and also) others;my own website;;;Wordpress;;;;Twitter;;;Google Scholar Citations;ResearchGate;;Academia.edu;;;;(and also) others;my own website;;;;;;;;;;;;;;;;;;;;;;;;;;;;open access;Yes;Yes;7V4u8a;English
323ed34e219c794b0151271128fec18d;PhD student;;Netherlands;;;Life Sciences;;;;;2006-2010;Google Scholar;Web of Science;Scopus;;;PubMed;;(and also) others;IEEE Xplore;Institutional access;;;;Open Access Button;;;;;Google Scholar;;;;;;ResearchGate;;;Acrobat Reader;using HTML view;;;;;;;;;;Matlab;Excel;;;;;;;;;;;;;;;Word;Google Drive/Docs;;;;;;;;;;;;Papers;;;;;;;Institutional repository;;;;;;;;;;;;;;;;JCR (impact factors);DOAJ;Scopus;;;SCImago Journal Rank;;;;Topical journal (traditional publisher);Topical journal (OA publisher);Megajournal (traditional publisher);Megajournal (OA publisher);;;;;;;Slideshare;;;;;;;;Wikipedia;ResearchBlogging.org;;;;;;;;Google Scholar Citations;;;;;;;;;;;;;;;;;;JCR (impact factor);Altmetric;Scopus;;PLoS article level metrics;Web of Science;;;;;;;;;;;;;Open Access;Yes;Yes;7V4u8a;English
